,response,distributions,probable_topic,topic_probability
5630,"['shout', 'viking', 'teacher', 'leader', 'create', 'distance', 'learning', 'sessions', 'teacher', 'canvas', 'learning', 'never', 'stops', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.34760788), (1, 0.01820413), (2, 0.23432492), (3, 0.3633766), (4, 0.036486555)]",,
5631,"['teacher', 'really', 'making', 'canvas', 'class', 'teaching']","[(0, 0.25845352), (1, 0.028662287), (2, 0.46630058), (3, 0.09339095), (4, 0.15319262)]",,
5632,"['extremely', 'bless', 'anthropology', 'teacher', 'using', 'canvas', 'midterm', 'using', 'note', 'disposal', 'screw', 'proctoru']","[(0, 0.42915162), (1, 0.028662195), (2, 0.39133504), (3, 0.0934034), (4, 0.057447746)]",,
5633,"['still', 'secure', 'supervisor', 'deadline', 'extension', 'record', 'canvas', 'leave', 'cocoon', 'blanket', 'check', 'university', 'email']","[(0, 0.31995523), (1, 0.035450827), (2, 0.45802984), (3, 0.11550996), (4, 0.071054116)]",,
5634,"['teacher', 'giving', 'canvas', 'showing', 'access', 'library', 'ma’am', 'computer', 'imaging']","[(0, 0.28608596), (1, 0.03169755), (2, 0.4095384), (3, 0.10328131), (4, 0.16939683)]",,
5635,"['english', 'teacher', 'getting', 'canvas', 'message', 'nicolena']","[(0, 0.3924715), (1, 0.031697128), (2, 0.4090214), (3, 0.10327931), (4, 0.06353068)]",,
5636,"['canvas', 'fuck', 'teacher']","[(0, 0.31995666), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
5637,"['TWITTER_HANDLE', 'teacher', 'post', 'either', 'course', 'canvas', 'respond', 'email', 'wednesday', 'figure']","[(0, 0.2860777), (1, 0.031697035), (2, 0.40952998), (3, 0.20916495), (4, 0.06353028)]",,
5638,"['extremely', 'brand', 'algebra', 'professor', 'meeting', 'woman', 'regularly', 'show', 'class', 'without', 'provide', 'prior', 'notice', 'canvas', 'absence']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5639,"['professor', 'email', 'talking', 'accidentally', 'erase', 'canvas', 'grade', 'canvas', 'grade', 'retake', 'sound', 'eveyone']","[(0, 0.2013545), (1, 0.035450768), (2, 0.5766312), (3, 0.115509704), (4, 0.071053855)]",,
5640,"['professor', 'email', 'talking', 'accidentally', 'erase', 'canvas', 'grade', 'canvas', 'grade', 'retake', 'sound', 'eveyone']","[(0, 0.20135446), (1, 0.035450764), (2, 0.5766312), (3, 0.11550969), (4, 0.07105385)]",,
5641,"['student', 'school', 'school', 'pitch', 'around', 'house', 'remember', 'check', 'canvas', 'email', 'often', 'neversettle', 'ranger', 'TWITTER_HANDLE', 'email', 'teacher', 'rime']","[(0, 0.35043854), (1, 0.17103174), (2, 0.2869686), (3, 0.14693272), (4, 0.044628404)]",,
5642,"['TWITTER_HANDLE', 'check', 'canvas', 'email', 'important', 'teacher', 'passing']","[(0, 0.35489273), (1, 0.028662143), (2, 0.3698593), (3, 0.18913828), (4, 0.05744754)]",,
5643,"['canvas', 'notification', 'within', 'minutes', 'different', 'class', 'professor', 'realize', 'freak', 'stressful']","[(0, 0.20096278), (1, 0.15387005), (2, 0.45860195), (3, 0.115510575), (4, 0.07105468)]",,
5644,"['student', 'check', 'announcement', 'canvas', 'first', 'meeting', 'teacher', 'ncssbetheebest', 'TWITTER_HANDLE']","[(0, 0.37823272), (1, 0.024055712), (2, 0.39075485), (3, 0.1587416), (4, 0.048215125)]",,
5645,"['morning', 'texan', 'terribly', 'noise', 'teenager', 'hallway', 'meantime', 'teacher', 'posting', 'lesson', 'resource', 'canvas', 'brain', 'going']","[(0, 0.3199566), (1, 0.03545077), (2, 0.458029), (3, 0.115509704), (4, 0.07105388)]",,
5646,"['professor', 'really', 'showing', 'online', 'barely', 'canvas', 'obvious', 'wrong', 'suffer']","[(0, 0.17953794), (1, 0.031697117), (2, 0.5160678), (3, 0.10327923), (4, 0.1694179)]",,
5647,"['super', 'proud', 'moment', 'fifth', 'grade', 'teacher', 'sharing', 'online', 'learning', 'plan', 'create', 'TWITTER_HANDLE', 'learn', 'canvas', 'create', 'awesome', 'friendly', 'course', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'mckedtech']","[(0, 0.24000381), (1, 0.019383155), (2, 0.2501216), (3, 0.3221674), (4, 0.16832402)]",,
5648,"['block', 'someone', 'teacher', 'canvas']","[(0, 0.31995663), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
5649,"['professor', 'arguing', 'canvas', 'conference', 'chile']","[(0, 0.2009628), (1, 0.15387005), (2, 0.45860186), (3, 0.115510575), (4, 0.07105467)]",,
5650,"['professor', 'really', 'tryna', 'another', 'meanwhile', 'canvas', 'close']","[(0, 0.20079975), (1, 0.03545086), (2, 0.57718503), (3, 0.11551009), (4, 0.07105423)]",,
5651,"['TWITTER_HANDLE', 'learning', 'virtually', 'teacher', 'asking', 'research', 'credible', 'source', 'research', 'database', 'library', 'canvas', 'course', 'TWITTER_HANDLE']","[(0, 0.3238831), (1, 0.026157616), (2, 0.33753887), (3, 0.25999275), (4, 0.052427713)]",,
5652,"['quarter', 'april', 'quarter', 'grade', 'close', 'thurs', 'april', 'teacher', 'planning', 'april', 'start', 'quarter', 'april', 'april', 'student', 'single', 'class', 'canvas', 'information']","[(0, 0.35489696), (1, 0.028662203), (2, 0.3698587), (3, 0.09339058), (4, 0.15319152)]",,
5653,"['teacher', 'canvas', 'going', 'sleep']","[(0, 0.3199566), (1, 0.03545077), (2, 0.458029), (3, 0.115509704), (4, 0.07105388)]",,
5654,"['check', 'individual', 'teacher', 'canvas', 'page', 'assignment', 'google', 'calendar', 'office', 'hours', 'teacher', 'chance', 'teacher', 'question', 'assignment']","[(0, 0.4994822), (1, 0.026157599), (2, 0.3367029), (3, 0.08522967), (4, 0.052427653)]",,
5655,"['onlineclasses', 'professor', 'alicia', 'nail', 'canvasconferences', 'journalismonline', 'waynestate', 'canvas', 'stayathomeorder', 'covid19']","[(0, 0.20096213), (1, 0.035450883), (2, 0.45860088), (3, 0.115510255), (4, 0.1894759)]",,
5656,"['onlineclasses', 'professor', 'alicia', 'nail', 'canvasconferences', 'journalismonline', 'waynestate', 'canvas', 'stayathomeorder', 'covid19']","[(0, 0.20096211), (1, 0.03545088), (2, 0.45860088), (3, 0.11551024), (4, 0.18947586)]",,
5657,"['student', 'education', 'teaching', 'learning', 'accessible', 'online', 'student', 'access', 'useful', 'resource', 'material', 'canvas', 'remember', 'check', 'inbox', 'regularly', 'update', 'teacher']","[(0, 0.46530178), (1, 0.020724794), (2, 0.2664434), (3, 0.06752798), (4, 0.18000202)]",,
5658,"['student', 'education', 'teaching', 'learning', 'accessible', 'online', 'student', 'access', 'useful', 'resource', 'material', 'canvas', 'remember', 'check', 'inbox', 'regularly', 'update', 'teacher']","[(0, 0.46530166), (1, 0.020724796), (2, 0.2664435), (3, 0.06752798), (4, 0.18000203)]",,
5659,"['student', 'education', 'teaching', 'learning', 'accessible', 'online', 'student', 'access', 'useful', 'resource', 'material', 'canvas', 'remember', 'check', 'inbox', 'regularly', 'update', 'teacher']","[(0, 0.46530172), (1, 0.020724796), (2, 0.26644343), (3, 0.06752798), (4, 0.18000203)]",,
5660,"['student', 'education', 'teaching', 'learning', 'accessible', 'online', 'student', 'access', 'useful', 'resource', 'material', 'canvas', 'remember', 'check', 'inbox', 'regularly', 'update', 'teacher']","[(0, 0.46530175), (1, 0.020724798), (2, 0.26644343), (3, 0.06752799), (4, 0.18000203)]",,
5661,"['student', 'education', 'teaching', 'learning', 'accessible', 'online', 'student', 'access', 'useful', 'resource', 'material', 'canvas', 'remember', 'check', 'inbox', 'regularly', 'update', 'teacher']","[(0, 0.4653017), (1, 0.020724798), (2, 0.2664435), (3, 0.06752799), (4, 0.18000203)]",,
5662,"['every', 'goddamn', 'stupid', 'canvas', 'notification', 'professor']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5663,"['please', 'check', 'module', 'canvas', 'online', 'learning', 'information', 'short', 'video', 'module', 'tool', 'remote', 'learning', 'post', 'check', 'often', 'please', 'patient', 'teacher', 'scary']","[(0, 0.63673097), (1, 0.01623031), (2, 0.20740329), (3, 0.052883863), (4, 0.08675158)]",,
5664,"['super', 'super', 'super', 'tenure', 'professor', 'never', 'canvas', 'leaving', 'textbook', 'semester']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5665,"['sincere', 'power', 'TWITTER_HANDLE', 'please', 'teacher', 'using', 'google', 'classroom', 'switch', 'canvas', 'never', 'mandate', 'district', 'teaching', 'remotely', 'already', 'tough', 'enough', 'without', 'navigate', 'different']","[(0, 0.36437014), (1, 0.08414087), (2, 0.25521892), (3, 0.19266313), (4, 0.103606954)]",,
5666,"['happy', 'online', 'class', 'student', 'professor', 'class', 'canvas', 'message', '20mins', 'class', 'everyone', 'class', 'going', 'better']","[(0, 0.3238791), (1, 0.113536626), (2, 0.33754182), (3, 0.08523039), (4, 0.13981205)]",,
5667,"['TWITTER_HANDLE', 'teacher', 'canvas', 'getting', 'paint', 'white']","[(0, 0.28607765), (1, 0.031697035), (2, 0.40953004), (3, 0.20916495), (4, 0.06353028)]",,
5668,"['edremotechat', 'moodle', 'lmsplatforms', 'canvas', 'etwinning', 'edmodo', 'platform', 'could', 'useful', 'helpful', 'teacher', 'student']","[(0, 0.3545572), (1, 0.028662186), (2, 0.46594238), (3, 0.093390495), (4, 0.05744773)]",,
5669,"['student', 'taking', 'enrollment', 'course', 'coastal', 'alabama', 'community', 'college', 'continue', 'course(s', 'canvas', 'please', 'check', 'daily']","[(0, 0.45110098), (1, 0.028662177), (2, 0.36939877), (3, 0.093390435), (4, 0.05744768)]",,
5670,"['virtual', 'college', 'shirt', 'excite', 'student', 'today', 'canvas', 'conference', 'TWITTER_HANDLE', 'conroeunited']","[(0, 0.3238684), (1, 0.11353916), (2, 0.33754662), (3, 0.17261639), (4, 0.05242942)]",,
5671,"['tuesday', 'canvas', 'assignment', 'social', 'study', 'please', 'reach', 'teacher', 'counselor', 'bear']","[(0, 0.39247388), (1, 0.031697087), (2, 0.40901947), (3, 0.1032791), (4, 0.063530505)]",,
5672,"['teacher', 'upload', 'need', 'canvas', 'bless']","[(0, 0.31995666), (1, 0.03545077), (2, 0.45802894), (3, 0.115509704), (4, 0.07105388)]",,
5673,"['listening', 'freeze', 'woods”-', 'catchy', 'ballad-', 'speedwagon', 'esque', 'lonely', 'canvas', 'class', 'view', 'teacherprobs', '\u2066@wakeathletics\u2069', '\u2066@apshpeathletics\u2069']","[(0, 0.22795705), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5674,"['student', 'login', 'canvas', 'announcement', 'contact', 'teacher', 'connect', 'elearning', 'behind', 'schedule', 'vacation', 'flatteningthecurve', 'wecandothis', 'oneteamonemissiononerockhill']","[(0, 0.45109573), (1, 0.028662374), (2, 0.36940193), (3, 0.09339143), (4, 0.057448518)]",,
5675,"['TWITTER_HANDLE', 'ms.word', 'insert&gt;shape&gt;new', 'drawing', 'canvas(opsi', 'paling', 'bawah', 'bikin', 'bagan']","[(0, 0.22714908), (1, 0.04021303), (2, 0.38667828), (3, 0.2653608), (4, 0.08059883)]",,
5676,"['every', 'university', 'suppose', 'blackboard', 'canvas', 'crash']","[(0, 0.22795698), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
5677,"['secondarymathocps', 'teacher', 'check', 'distance', 'learning', 'support', 'canvas', 'sample', 'resource', 'mathematics', 'course', 'link', 'secondary', 'plan', 'TWITTER_HANDLE', 'impactcdl']","[(0, 0.45932955), (1, 0.024055889), (2, 0.3096531), (3, 0.15874547), (4, 0.04821598)]",,
5678,"['attention', 'student', 'check', 'school', 'email', 'canvas', 'message', 'remind', 'every', 'message', 'teacher', 'distancelearning', 'class', 'session', 'march']","[(0, 0.499908), (1, 0.09664994), (2, 0.28626242), (3, 0.07255097), (4, 0.044628665)]",,
5679,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'sense', 'using', 'canvas', 'email', 'teacher', 'think', 'better', 'right', 'student', 'outlook', 'right']","[(0, 0.318664), (1, 0.020724881), (2, 0.27459726), (3, 0.20601669), (4, 0.17999719)]",,
5680,"['empathy', 'prof', 'canvas', 'teacher', 'canvas', 'confuse']","[(0, 0.2867134), (1, 0.03169703), (2, 0.51478046), (3, 0.10327887), (4, 0.063530274)]",,
5681,"['empathy', 'prof', 'canvas', 'teacher', 'canvas', 'confuse']","[(0, 0.28671345), (1, 0.03169703), (2, 0.5147804), (3, 0.10327887), (4, 0.063530274)]",,
5682,"['canvas', 'largestopenuniversity']","[(0, 0.22795698), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
5683,"['canvas', 'largestopenuniversity']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5684,"['canvas', 'largestopenuniversity']","[(0, 0.22795698), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
5685,"['TWITTER_HANDLE', 'canvas', 'instructure', 'button']","[(0, 0.20096105), (1, 0.035450768), (2, 0.45859888), (3, 0.23393539), (4, 0.071053855)]",,
5686,"['TWITTER_HANDLE', 'today', 'webinar', 'focus', 'grading', 'assessment', 'provide', 'online', 'feedback', 'canvas', 'email', 'distancelearning']","[(0, 0.16237614), (1, 0.028662756), (2, 0.44583133), (3, 0.1891471), (4, 0.17398265)]",,
5687,"['canvas', 'heavy', 'sturdy', 'reusable', 'friendly', 'grocery', 'craft', 'canvas', 'tote', 'craft', 'decorate', 'shopping', 'wedding', 'teacher', 'event']","[(0, 0.28671345), (1, 0.03169703), (2, 0.5147804), (3, 0.10327887), (4, 0.063530274)]",,
5688,"['canvas', 'heavy', 'sturdy', 'reusable', 'friendly', 'grocery', 'craft', 'canvas', 'tote', 'craft', 'decorate', 'shopping', 'wedding', 'teacher', 'event']","[(0, 0.2867133), (1, 0.03169703), (2, 0.5147806), (3, 0.10327887), (4, 0.063530274)]",,
5689,"['tinyat', 'backpack', 'canvas', 'college', 'student', 'school', 'backpack', 'casual', 'rucksack', 'laptop', 'backpack', 'woman', 'mochila', 'cellphonecases']","[(0, 0.2860772), (1, 0.13758291), (2, 0.4095305), (3, 0.10327898), (4, 0.06353039)]",,
5690,"['attend', 'university', 'professor', 'making', 'submit', 'canvas']","[(0, 0.20096913), (1, 0.0354517), (2, 0.45861328), (3, 0.11551387), (4, 0.18945205)]",,
5691,"['finally', 'check', 'canvas', 'notifs', 'week', 'anxiety', 'professor', 'angel']","[(0, 0.31995526), (1, 0.03545083), (2, 0.45802987), (3, 0.11550997), (4, 0.07105412)]",,
5692,"['TWITTER_HANDLE', 'pleasure', 'provide', 'mentorship', 'aspire', 'youth', 'prepare', 'business', 'model', 'canvas', 'organize', 'creative', 'youth', 'university', 'training', 'participant', 'learn', 'setup', 'initial', 'structure', 'business']","[(0, 0.20096108), (1, 0.035450768), (2, 0.45859885), (3, 0.23393539), (4, 0.071053855)]",,
5693,"['teacher', 'really', 'canvas']","[(0, 0.2858185), (1, 0.031697117), (2, 0.51567453), (3, 0.10327922), (4, 0.0635306)]",,
5694,"['professor', 'posting', 'assignment', 'canvas', 'sleep']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5695,"['canvas', 'painting', 'modern', 'acrylic', 'paint', '11×15', 'inche', 'TWITTER_HANDLE', 'painting.palette', 'artgallery', 'painting', 'vadodaraart', 'maharajasayajiraouniversityofbaroda', 'painters.paintings']","[(0, 0.20096114), (1, 0.035450768), (2, 0.4585988), (3, 0.23393539), (4, 0.071053855)]",,
5696,"['melhor', 'professor', 'botando', 'coisa', 'canvas', 'achando', 'alguém', 'kakakak', 'recuperar']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5697,"['college', 'student', 'coronavirus', 'start', 'canvas', 'could', 'implement', 'order']","[(0, 0.3235695), (1, 0.02615787), (2, 0.42523164), (3, 0.08523113), (4, 0.13980989)]",,
5698,"['professor', 'assignment', 'discussion', 'canvas', 'notification', 'every', 'someone', 'turn', 'people', 'minute']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5699,"['take', 'pandemic', 'professor', 'learn', 'canvas', 'actually', 'grade', 'online']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
5700,"['teacher', 'sending', 'class', 'message', 'middle', 'night', 'almost', 'want', 'canvas', 'notification']","[(0, 0.39247146), (1, 0.031697128), (2, 0.40902147), (3, 0.10327931), (4, 0.06353068)]",,
5701,"['TWITTER_HANDLE', 'teacher', 'works', 'advertising', 'business', 'write', 'everything', 'canvas']","[(0, 0.2860777), (1, 0.031697035), (2, 0.40952998), (3, 0.20916495), (4, 0.06353028)]",,
5702,"['think', 'funny', 'professor', 'threaten', 'exam', 'hard', 'assignment', 'upload', 'lecture', 'canvas', 'normal', '...............']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
5703,"['assignment', 'since', 'online', 'professor', 'assignment', 'canvas']","[(0, 0.20096111), (1, 0.035450775), (2, 0.4585991), (3, 0.11550972), (4, 0.18947935)]",,
5704,"['neuroanatomy', 'professor', 'tuesday', 'midnight', 'thursday', 'tonight', 'open', 'early', 'delete', 'relate', 'material', 'canvas', 'coronavirus', 'class']","[(0, 0.3199483), (1, 0.035451043), (2, 0.45803422), (3, 0.11551132), (4, 0.0710551)]",,
5705,"['professor', 'slide', 'canvas']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5706,"['almost', 'still', 'try', 'learn', 'canvas', 'prepare', 'student', 'online', 'teaching', 'philippians', 'amaze', 'TWITTER_HANDLE', 'teacher', 'willing']","[(0, 0.256637), (1, 0.15909787), (2, 0.267449), (3, 0.13677323), (4, 0.1800429)]",,
5707,"['professor', 'canvas', 'clearly', 'tomorrow', 'email', 'error', 'politely', 'person', 'email', 'tomorrow', 'check', 'syllabus']","[(0, 0.31995568), (1, 0.03545083), (2, 0.45802945), (3, 0.11550997), (4, 0.07105412)]",,
5708,"['understand', 'anything', 'teacher', 'putting', 'canvas']","[(0, 0.31995583), (1, 0.03545077), (2, 0.45802975), (3, 0.115509704), (4, 0.07105388)]",,
5709,"['class', 'move', 'online', 'visit', 'college', 'virtual', 'library', 'student', 'resource', 'guide', 'variety', 'online', 'resource', 'include', 'information', 'student', 'internet', 'access', 'canvas']","[(0, 0.32388335), (1, 0.026157599), (2, 0.33753875), (3, 0.08522968), (4, 0.22719061)]",,
5710,"['professor', 'canvas', 'suppose']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
5711,"['professor', 'wildin', 'right', 'canvas', 'notification', 'stress']","[(0, 0.2009627), (1, 0.035450954), (2, 0.45860186), (3, 0.11551055), (4, 0.18947399)]",,
5712,"['professor', 'email', 'ask', 'retake', 'retaking', 'wonder', 'something', 'online', 'canvas']","[(0, 0.20096113), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
5713,"['professor', 'healthy', 'sleep', 'assignment', 'canvas', '12:36', 'advice']","[(0, 0.227957), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5714,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'faculty', 'mentor', 'covid19', 'add', 'champion', 'include', 'staff', 'grateful', 'support', 'dust', 'canvas', 'training', 'shell', 'enrol', 'faculty', 'provide', 'webinars', 'training', 'discussion', 'resource']","[(0, 0.16247882), (1, 0.028662201), (2, 0.37078074), (3, 0.28488776), (4, 0.1531905)]",,
5715,"['someone', 'professor', 'figure', 'canvas', 'taking']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5716,"['trojan', 'school', 'packet', 'ready', 'pickup', '3/24/2020', '1:00pm-4:00pm', 'baseball', 'locker', 'online', 'continue', 'canvas', 'conference', 'teacher', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.20096211), (1, 0.17102672), (2, 0.2876842), (3, 0.22131583), (4, 0.11901112)]",,
5717,"['wanna', 'teacher', 'updating', 'canvas', 'page', 'night']","[(0, 0.31995663), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
5718,"['appreciate', 'waking', 'canvas', 'notification', 'could', 'professor', 'chillllllllll']","[(0, 0.20079967), (1, 0.03545085), (2, 0.57718515), (3, 0.11551007), (4, 0.07105422)]",,
5719,"['teacher', 'wanna', 'tomorrow', 'canvas']","[(0, 0.31995663), (1, 0.03545077), (2, 0.45802897), (3, 0.115509704), (4, 0.07105388)]",,
5720,"['professor', 'crackheads', 'right', 'sending', 'canvas', 'notification', 'every', 'still', 'first', 'assignment']","[(0, 0.1795399), (1, 0.031697333), (2, 0.5160687), (3, 0.10328027), (4, 0.16941383)]",,
5721,"['professor', 'canvas', 'minute', 'youtube', 'video', 'explain', 'going', 'continue', 'class', 'hope', 'youtube', 'apology', 'format']","[(0, 0.31995162), (1, 0.035450965), (2, 0.458032), (3, 0.11551063), (4, 0.07105472)]",,
5722,"['professor', 'blowing', 'canvas', 'fucking']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5723,"['00:30', 'professor', 'mexendo', 'canvas', 'ajuda']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5724,"['assignment', 'march', 'march', 'canvas', 'announcement', 'teacher', 'webpage', 'williams', 'homepage', 'starting', 'online', 'journal', 'english', 'enjoy']","[(0, 0.28607765), (1, 0.03169704), (2, 0.40953022), (3, 0.10327888), (4, 0.16941625)]",,
5725,"['TWITTER_HANDLE', 'call', 'email', 'parent', 'zoom', 'teacher', 'could', 'revision', 'canvas', 'worry']","[(0, 0.25845304), (1, 0.028662186), (2, 0.46629825), (3, 0.18913881), (4, 0.057447713)]",,
5726,"['block', 'teacher', 'canvas']","[(0, 0.3199566), (1, 0.03545077), (2, 0.458029), (3, 0.115509704), (4, 0.07105388)]",,
5727,"['professor', 'sending', 'thousand', 'notifs', 'professor', 'publish', 'canvas', 'page']","[(0, 0.22795703), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5728,"['choir', 'student', 'leaders', 'campus', 'leaders', 'distance', 'learning', 'check', 'remind', 'teacher', 'canvas', 'school', 'email', 'great', 'learning', 'opportunity', 'happening', 'advantage', 'emsproud', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.46883115), (1, 0.079017125), (2, 0.2347208), (3, 0.18094413), (4, 0.036486775)]",,
5729,"['professor', 'posting', 'canvas', 'assignment', 'fast', 'grade']","[(0, 0.22795698), (1, 0.040213022), (2, 0.52020454), (3, 0.13102658), (4, 0.08059881)]",,
5730,"['college', 'canvas', 'assignment', 'post', 'online', 'class']","[(0, 0.20096114), (1, 0.035450775), (2, 0.45859906), (3, 0.11550972), (4, 0.18947935)]",,
5731,"['tigers', 'interest', 'spring', 'break', 'least', 'reimagine', 'quarter', 'please', 'check', 'email', 'canvas', 'teacher', 'administration', 'touching', 'tigers']","[(0, 0.4994733), (1, 0.02615792), (2, 0.3367083), (3, 0.085231446), (4, 0.052429054)]",,
5732,"['conseguir', 'acompanhar', 'aulas', 'importa', 'acabei', 'crise', 'choro', 'perceber', 'aguentando', 'muito', 'difícil', 'manter', 'professores', 'alternando', 'entre', 'plataformas', 'portal', 'canvas']","[(0, 0.22795701), (1, 0.040213026), (2, 0.52020454), (3, 0.1310266), (4, 0.08059882)]",,
5733,"['talayeru', 'fisherman', 'castro', 'canvas', 'several', 'works', 'feature', 'humanities', 'guåhan', 'picturing', 'teacher', 'resource', 'poster', 'reproduction', 'collection', 'talayeru', 'depict']","[(0, 0.31995672), (1, 0.03545077), (2, 0.4580289), (3, 0.115509704), (4, 0.07105388)]",,
5734,"['professor', 'canvas', 'right', 'using']","[(0, 0.26464677), (1, 0.031697277), (2, 0.43095106), (3, 0.103292674), (4, 0.16941217)]",,
5735,"['professor', 'really', 'assign', 'reading', 'canvas', 'sideways', 'session', 'nightmare']","[(0, 0.20079975), (1, 0.035450865), (2, 0.57718503), (3, 0.115510106), (4, 0.071054235)]",,
5736,"['TWITTER_HANDLE', 'imagine', 'rough', 'professor', 'either', 'canvas', 'message', 'minutes', 'professor', 'semester', 'telling', 'class', 'great', 'class', 'today', 'think', 'rough', 'change']","[(0, 0.35147256), (1, 0.028662318), (2, 0.3732682), (3, 0.18914862), (4, 0.057448313)]",,
5737,"['final', 'professor', 'postpone', 'post', 'anything', 'canvas']","[(0, 0.22795698), (1, 0.040213026), (2, 0.5202046), (3, 0.1310266), (4, 0.08059882)]",,
5738,"['student', 'parent', 'student', 'check', 'email', 'google', 'classroom', 'canvas', 'teacher', 'assignment', 'response', 'please', 'email', 'teacher', 'question', 'concern']","[(0, 0.5746433), (1, 0.022266308), (2, 0.28591135), (3, 0.07255064), (4, 0.044628378)]",,
5739,"['really', 'professor', 'putting', 'assignment', 'canvas', 'originally', 'syllabus']","[(0, 0.20079973), (1, 0.03545086), (2, 0.57718503), (3, 0.11551009), (4, 0.07105423)]",,
5740,"['watch', 'TWITTER_HANDLE', 'teacher', 'think', 'TWITTER_HANDLE', 'teacher', 'canvas', 'lesson', 'accurateinfo', 'practicaladvice', 'andreallyeasesanxiety']","[(0, 0.32388425), (1, 0.026157584), (2, 0.3375384), (3, 0.25999218), (4, 0.05242759)]",,
5741,"['TWITTER_HANDLE', 'commission', 'canvas', 'original', 'college', 'football', 'painting', 'sign', 'william', 'weldon', 'acclaim', 'sport', 'artist', 'isaacdavis1979@yahoo.com']","[(0, 0.20096105), (1, 0.035450768), (2, 0.45859888), (3, 0.23393539), (4, 0.071053855)]",,
5742,"['professor', 'really', 'canvas', 'works']","[(0, 0.20079976), (1, 0.035450865), (2, 0.57718503), (3, 0.115510106), (4, 0.071054235)]",,
5743,"['happy', 'announce', 'attending', 'university((we', 'ignore', 'class', 'using', 'professor', 'elite', 'lecture', 'video', 'canvas', 'thank']","[(0, 0.3775694), (1, 0.03169721), (2, 0.4239136), (3, 0.10328867), (4, 0.063531056)]",,
5744,"['ccpsteachers', 'TWITTER_HANDLE', 'please', 'check', 'TWITTER_HANDLE', 'ask', 'could', 'together', 'awesome', 'update', 'share', 'student', 'share', 'canvas', 'course', 'tomorrow', 'ittakesavillage']","[(0, 0.347239), (1, 0.13984199), (2, 0.29548416), (3, 0.1809468), (4, 0.036488052)]",,
5745,"['getting', 'anxiety', 'attack', 'every', 'teacher', 'canvas', 'message']","[(0, 0.39247146), (1, 0.031697128), (2, 0.40902147), (3, 0.10327931), (4, 0.06353068)]",,
5746,"['TWITTER_HANDLE', 'amigo', 'mínimo', 'deveria', 'feito', 'tutorial', 'professores', 'mexer', 'canvas']","[(0, 0.20096104), (1, 0.035450768), (2, 0.4585989), (3, 0.23393539), (4, 0.071053855)]",,
