,response,distributions,probable_topic,topic_probability
506,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edukate']","[(0, 0.036777318), (1, 0.050386455), (2, 0.026660101), (3, 0.042681914), (4, 0.026721697), (5, 0.74611264), (6, 0.070659876)]",,
507,"['morning', 'seabrook', 'dolphin', 'hybrid', 'person', 'cohort', 'student', 'names', 'return', 'building', 'morning', 'welcome', 'schedule', 'change', 'teacher', 'admit', 'virtual', 'student', 'zoom']","[(0, 0.1657772), (1, 0.018225152), (3, 0.49277288), (4, 0.27214578), (5, 0.015609735), (6, 0.025808925)]",,
508,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'hybridlearning', 'teacher', 'student']","[(0, 0.021584498), (1, 0.02958214), (2, 0.015646538), (3, 0.38112238), (4, 0.015682682), (5, 0.49486053), (6, 0.041521247)]",,
509,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edukate']","[(0, 0.03677732), (1, 0.05038463), (2, 0.026660105), (3, 0.042681925), (4, 0.026721701), (5, 0.74611485), (6, 0.07065947)]",,
510,"['creative', 'hybrid-', 'roomie', 'zoomies', 'breakout', 'rooms', 'everyone', 'feel', 'collaborative', 'engage', 'space', 'relationship', 'continue', 'build', 'teacher', 'check', 'easily']","[(0, 0.05675488), (1, 0.618664), (2, 0.041139044), (3, 0.06589017), (4, 0.04123401), (5, 0.06653339), (6, 0.10978448)]",,
511,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'specific', 'things', 'support', 'hybridlearning', 'remotelearning', 'virtuallearning', 'roomer', 'zoomers']","[(0, 0.027202085), (1, 0.46503347), (2, 0.019719796), (3, 0.031568483), (4, 0.0197653), (5, 0.38444766), (6, 0.052263208)]",,
512,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'specific', 'things', 'support', 'hybridlearning', 'remotelearning', 'virtuallearning', 'roomer', 'zoomers']","[(0, 0.027202087), (1, 0.46486053), (2, 0.019719796), (3, 0.031568486), (4, 0.019765303), (5, 0.3846203), (6, 0.052263502)]",,
513,"['TWITTER_HANDLE', 'teaching', 'remote', 'hybrid', 'person', 'grader', 'small', 'private', 'school', 'teacher', 'frustrate', 'child', 'fault', 'zoom', 'instead', 'school', 'refocus']","[(0, 0.027204525), (1, 0.0372812), (2, 0.019719813), (3, 0.031585358), (4, 0.019765332), (5, 0.031882584), (6, 0.8325612)]",,
514,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583067), (1, 0.029506737), (2, 0.015646523), (3, 0.02504709), (4, 0.015682733), (5, 0.8488747), (6, 0.043659218)]",,
515,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.029506696), (2, 0.015646523), (3, 0.025047084), (4, 0.015682733), (5, 0.8490479), (6, 0.04348602)]",,
516,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506695), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8490559), (6, 0.04347796)]",,
517,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.0131675415), (3, 0.011182675), (5, 0.26793936), (6, 0.68408203)]",,
518,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.0295067), (2, 0.015646523), (3, 0.025047084), (4, 0.015682733), (5, 0.849034), (6, 0.043499887)]",,
519,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583067), (1, 0.029506724), (2, 0.015646523), (3, 0.025047088), (4, 0.015682733), (5, 0.84892905), (6, 0.04360484)]",,
520,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.02950672), (2, 0.015646523), (3, 0.025047088), (4, 0.015682733), (5, 0.84894794), (6, 0.043585964)]",,
521,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.029506734), (2, 0.015646521), (3, 0.025047088), (4, 0.01568273), (5, 0.84887224), (6, 0.04366164)]",,
522,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'edtechchat']","[(0, 0.02720218), (1, 0.03721205), (2, 0.01971972), (3, 0.031562477), (4, 0.019765303), (5, 0.8124463), (6, 0.052091967)]",,
523,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'blendedlearning', 'education']","[(0, 0.03677732), (1, 0.050385326), (2, 0.026660105), (3, 0.042681925), (4, 0.026721701), (5, 0.7461138), (6, 0.07065986)]",,
524,"['making', 'major', 'shift', 'remote', 'learning', 'beginning', 'pandemic', 'teacher', 'adjust', 'teaching', 'student', 'online', 'person', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'education']","[(0, 0.013325846), (1, 0.018291911), (3, 0.42440826), (5, 0.49807492), (6, 0.026556028)]",,
525,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'work-', 'might', 'design', 'learning', 'experience', 'student', 'environment', 'equitable', 'learning', 'opportunity', 'hybridlearning', 'remotelearning']","[(0, 0.015273263), (1, 0.17087339), (2, 0.01107244), (3, 0.21996947), (4, 0.011097975), (5, 0.5423771), (6, 0.029336402)]",,
526,"['covid', 'focus', 'teach', 'culture', 'student', 'clear', 'expectation', 'always', 'difference', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.027202709), (1, 0.037239898), (2, 0.019719733), (3, 0.4110642), (4, 0.019765304), (5, 0.43281627), (6, 0.052191876)]",,
527,"['student', 'start', 'school', 'either', 'fulltime', 'hybrid', 'means', 'might', 'little', 'space', 'organize', 'space', 'easy', 'alternate', 'class', 'zoomschool', 'fulltimeschool', 'covid', 'organize']","[(0, 0.036773738), (1, 0.05024487), (2, 0.026660003), (3, 0.7464934), (4, 0.026721675), (5, 0.04304435), (6, 0.07006202)]",,
528,"['things', 'question', 'career', 'choice', 'teacher', 'calling', 'hybrid', 'teaching', 'roomie', 'zoomies', 'meeties', 'seaties', 'definitely', 'consider', 'giving', 'month', 'teaching', 'career']","[(0, 0.05675488), (1, 0.61866516), (2, 0.041139044), (3, 0.065890186), (4, 0.04123401), (5, 0.066534474), (6, 0.10978221)]",,
529,"['school', 'means', 'hybrid', 'class', 'student', 'person', 'hella', 'zoom', 'stressful', 'sending', 'flexible', 'folks', 'teaching', 'pandemic', 'teacher', 'amaze']","[(0, 0.021584367), (1, 0.029539993), (2, 0.01564655), (3, 0.8504344), (4, 0.015682675), (5, 0.025282033), (6, 0.041829966)]",,
530,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'njecc']","[(0, 0.036777318), (1, 0.050382633), (2, 0.026660101), (3, 0.04268191), (4, 0.026721697), (5, 0.7461164), (6, 0.07065992)]",,
531,"['hybrid', 'class', 'teacher', 'roomie', 'zoomies', 'honestly', 'kinda', 'clever', 'woman']","[(0, 0.056754883), (1, 0.61866444), (2, 0.041139048), (3, 0.06589017), (4, 0.041234013), (5, 0.06653288), (6, 0.10978459)]",,
532,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.029506737), (2, 0.015646521), (3, 0.025047088), (4, 0.01568273), (5, 0.8488635), (6, 0.043670364)]",,
533,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'edchat', 'edtech', 'cpchat', 'elemchat', 'mschat', 'hschat', 'ntchat', 'pblchat', 'apchat', 'suptchat', 'libchat', 'spedchat', 'edleaders', 'sschat', 'scichat', 'mathchat', 'elachat', 'kinderchat']","[(0, 0.021583065), (1, 0.029506702), (2, 0.015646523), (3, 0.025047084), (4, 0.015682733), (5, 0.8490299), (6, 0.043504022)]",,
534,"['TWITTER_HANDLE', 'pretty', 'first', 'hybrid', 'learning', 'roomie', 'zoomies', 'teacher', 'staff', 'parent', 'wonderful', 'happy', 'spring', 'break', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.015273596), (1, 0.020891005), (2, 0.0110723935), (3, 0.017724779), (4, 0.17681316), (5, 0.2550924), (6, 0.5031327)]",,
535,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.03677732), (1, 0.050389826), (2, 0.026660105), (3, 0.04268192), (4, 0.026721701), (5, 0.7461095), (6, 0.070659645)]",,
536,"['question', 'present', 'strong', 'answer', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506706), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8489983), (6, 0.04353556)]",,
537,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.021583498), (1, 0.029529417), (2, 0.015646525), (3, 0.025048425), (4, 0.015682712), (5, 0.4018016), (6, 0.49070784)]",,
538,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'learning', 'virtual', 'education']","[(0, 0.20297894), (1, 0.029518267), (2, 0.0156465), (3, 0.025042739), (4, 0.015682673), (5, 0.66980994), (6, 0.04132096)]",,
539,"['whether', 'simultaneous', 'concurrent', 'hybrid', 'teaching', 'roomie', 'zoomies', 'learning', 'together', 'teacher', 'webinar', 'discus', 'effective', 'strategy', 'model', 'teaching', 'learning', 'register']","[(0, 0.02720218), (1, 0.037212174), (2, 0.01971972), (3, 0.031563498), (4, 0.019765303), (5, 0.812442), (6, 0.05209515)]",,
540,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'TWITTER_HANDLE', 'onlinelearning', 'hybridlearning', 'edchat']","[(0, 0.027202506), (1, 0.03722894), (2, 0.019719755), (3, 0.031572334), (4, 0.019765366), (5, 0.63402593), (6, 0.23048514)]",,
541,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.036777318), (1, 0.0503887), (2, 0.026660101), (3, 0.042681918), (4, 0.026721697), (5, 0.7461107), (6, 0.07065958)]",,
542,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.036777318), (1, 0.050388835), (2, 0.026660101), (3, 0.04268195), (4, 0.026721697), (5, 0.7461094), (6, 0.07066063)]",,
543,"['personalizedisd', 'TWITTER_HANDLE', 'cheer', 'recognize', 'everyone', 'amaze', 'things', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.01788835), (1, 0.024465084), (2, 0.012967924), (3, 0.02075905), (4, 0.012997918), (5, 0.2987734), (6, 0.6121482)]",,
544,"['TWITTER_HANDLE', 'cheer', 'recognize', 'everyone', 'amaze', 'things', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.01788835), (1, 0.024465095), (2, 0.012967924), (3, 0.020759054), (4, 0.012997918), (5, 0.2986521), (6, 0.6122696)]",,
545,"['cheer', 'recognize', 'everyone', 'amaze', 'things', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.021583496), (1, 0.029529374), (2, 0.015646525), (3, 0.02504842), (4, 0.01568271), (5, 0.40203544), (6, 0.49047408)]",,
546,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'surprise', 'covid', 'survey', 'zoomu', 'option', 'planning', 'hybrid', 'person', 'discussion/1v1']","[(0, 0.036773738), (1, 0.050192736), (2, 0.026660036), (3, 0.04266114), (4, 0.026721753), (5, 0.043058075), (6, 0.7739326)]",,
547,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'edsurge', 'TWITTER_HANDLE']","[(0, 0.027202507), (1, 0.037228946), (2, 0.019719757), (3, 0.031572334), (4, 0.019765368), (5, 0.63398916), (6, 0.23052198)]",,
548,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.03677732), (1, 0.050395995), (2, 0.026660101), (3, 0.042681944), (4, 0.026721697), (5, 0.746103), (6, 0.07066)]",,
549,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'blendedlearning', 'education']","[(0, 0.036777318), (1, 0.050389823), (2, 0.026660101), (3, 0.04268192), (4, 0.026721697), (5, 0.74610937), (6, 0.07065976)]",,
550,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.036777318), (1, 0.050386786), (2, 0.026660101), (3, 0.042681918), (4, 0.026721697), (5, 0.7461127), (6, 0.07065944)]",,
551,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506695), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8490457), (6, 0.043488227)]",,
552,"['teacher', 'support', 'roomer', 'zoomers', 'hybrid', 'classroom', 'environment', 'TWITTER_HANDLE']","[(0, 0.027203677), (1, 0.03728111), (2, 0.019719765), (3, 0.03158151), (4, 0.01976533), (5, 0.031881638), (6, 0.832567)]",,
553,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE', 'mstu4029']","[(0, 0.02158307), (1, 0.02950673), (2, 0.015646525), (3, 0.025047092), (4, 0.015682735), (5, 0.84891325), (6, 0.043620616)]",,
554,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.036777325), (1, 0.050412755), (2, 0.026660101), (3, 0.04268196), (4, 0.026721697), (5, 0.74608517), (6, 0.070660956)]",,
555,"['little', 'since', 'happen', 'still', 'struggle', 'terms', 'since', 'covid-19', 'learning', 'start', 'whole', 'zoom', 'hybrid', 'learning', 'least', 'coming']","[(0, 0.027204268), (1, 0.037127033), (2, 0.019719852), (3, 0.03159171), (4, 0.019765295), (5, 0.81057256), (6, 0.05401931)]",,
556,"['always', 'teacher', 'hybrid', 'class', 'teaching', 'people', 'class', 'zoom)', 'couldn’t', 'think', 'anything', 'confuse']","[(0, 0.036776353), (1, 0.75341827), (2, 0.026660074), (3, 0.042711947), (4, 0.02672169), (5, 0.043074142), (6, 0.07063749)]",,
557,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'make', 'differentiate', 'concurrent', 'teaching', 'hybrid', 'depend', 'district', 'teacher', 'teach', 'hybrid', 'asynchronously', 'person', 'teacher', 'teach', 'concurrent', 'zoom+room']","[(0, 0.017889531), (1, 0.02452774), (2, 0.0129679525), (3, 0.37598822), (4, 0.01299792), (5, 0.020966243), (6, 0.53466237)]",,
558,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.03677732), (1, 0.050395247), (2, 0.026660101), (3, 0.04268193), (4, 0.026721697), (5, 0.74610347), (6, 0.07066019)]",,
559,"['teacher', 'feeling', 'stress', 'hybrid', 'simulcast', 'instruction', 'zoomies', 'online', 'roomie', 'person', 'light', 'board', 'answer', 'email', 'lightupeduinnovations@gmail.com', 'submit', 'interest', 'board']","[(0, 0.03677641), (1, 0.75326043), (2, 0.026660176), (3, 0.04269013), (4, 0.02672169), (5, 0.043074194), (6, 0.07081696)]",,
560,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.0215835), (1, 0.029529585), (2, 0.015646525), (3, 0.02504844), (4, 0.01568271), (5, 0.40034035), (6, 0.4921689)]",,
561,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.017888147), (1, 0.024454212), (2, 0.01296792), (3, 0.020757243), (4, 0.012997922), (5, 0.59379715), (6, 0.31713745)]",,
562,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'TWITTER_HANDLE']","[(0, 0.02720251), (1, 0.037228953), (2, 0.019719757), (3, 0.031572334), (4, 0.01976537), (5, 0.6339574), (6, 0.23055367)]",,
563,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.02158307), (1, 0.029506706), (2, 0.015646525), (3, 0.025047088), (4, 0.015682735), (5, 0.84901696), (6, 0.043516923)]",,
564,"['TWITTER_HANDLE', 'french', 'teacher', 'teach', 'hybrid', 'class', 'class', 'refer', 'zoomers']","[(0, 0.03678008), (1, 0.0505638), (2, 0.026660198), (3, 0.04270507), (4, 0.02672176), (5, 0.0431245), (6, 0.7734446)]",,
565,"['hybrid', 'schedule', 'teacher', 'refer', 'roomer', 'zoomers']","[(0, 0.0567549), (1, 0.61862266), (2, 0.041139048), (3, 0.06589058), (4, 0.041234013), (5, 0.06653641), (6, 0.10982238)]",,
566,"['people', 'school', 'hybrid', 'teacher', 'roomer', 'zoomers']","[(0, 0.036776353), (1, 0.7534273), (2, 0.026660075), (3, 0.0427047), (4, 0.026721692), (5, 0.043074105), (6, 0.070635766)]",,
567,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'edsurge', 'TWITTER_HANDLE']","[(0, 0.02720251), (1, 0.037228912), (2, 0.019719757), (3, 0.03157234), (4, 0.01976537), (5, 0.6343162), (6, 0.23019493)]",,
568,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'hyflex', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506695), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.84905434), (6, 0.043479532)]",,
569,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.036777318), (1, 0.050388265), (2, 0.026660101), (3, 0.042681918), (4, 0.026721697), (5, 0.74611104), (6, 0.070659675)]",,
570,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506706), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8489973), (6, 0.04353658)]",,
571,"['teacher', 'bitch', 'hybrid', 'student', 'online', 'zoom']","[(0, 0.0215844), (1, 0.029607926), (2, 0.01564661), (3, 0.8501588), (4, 0.015682673), (5, 0.02528207), (6, 0.042037528)]",,
572,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge', 'TWITTER_HANDLE']","[(0, 0.027202506), (1, 0.037228897), (2, 0.019719755), (3, 0.03157234), (4, 0.019765366), (5, 0.6344273), (6, 0.23008384)]",,
573,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.03677732), (1, 0.05039354), (2, 0.026660101), (3, 0.04268193), (4, 0.026721697), (5, 0.7461051), (6, 0.07066036)]",,
574,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.02158307), (1, 0.029506702), (2, 0.015646525), (3, 0.025047086), (4, 0.015682735), (5, 0.8490328), (6, 0.043501083)]",,
575,"['TWITTER_HANDLE', 'hybrid', 'longer', 'zoom', 'unless', 'office', 'hours', 'will@be', 'cohort', 'minutes', 'student', 'teacher', 'independent']","[(0, 0.017888915), (1, 0.024463473), (2, 0.012968106), (3, 0.7021951), (4, 0.012997917), (5, 0.020956071), (6, 0.20853038)]",,
576,"['might', 'design', 'learning', 'experience', 'student', 'environment', 'equitable', 'learning', 'opportunity', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.013325392), (1, 0.01820577), (3, 0.17372341), (5, 0.74924535), (6, 0.026157087)]",,
577,"['zoom-', 'please', 'meeting', 'option', 'meeting', 'click', 'people', 'actively', 'breakout', 'rooms', 'signed-', 'every', 'virtual', 'hybrid', 'concurrent', 'teacher', 'world']","[(0, 0.5061653), (1, 0.24640724), (2, 0.17138898), (3, 0.017740166), (4, 0.0110979825), (5, 0.0178868), (6, 0.029313447)]",,
578,"['personalizedisd', 'TWITTER_HANDLE', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.02720251), (1, 0.03722895), (2, 0.019719757), (3, 0.03157234), (4, 0.01976537), (5, 0.63399124), (6, 0.23051989)]",,
579,"['TWITTER_HANDLE', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.02720251), (1, 0.03722897), (2, 0.019719757), (3, 0.03157233), (4, 0.019765368), (5, 0.6337379), (6, 0.23077314)]",,
580,"['TWITTER_HANDLE', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.01788815), (1, 0.024454221), (2, 0.012967921), (3, 0.020757245), (4, 0.0129979225), (5, 0.5936863), (6, 0.31724828)]",,
581,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506695), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8490439), (6, 0.043490008)]",,
582,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.029506737), (2, 0.015646521), (3, 0.025047088), (4, 0.01568273), (5, 0.8488613), (6, 0.04367258)]",,
583,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.02950669), (2, 0.015646521), (3, 0.02504708), (4, 0.01568273), (5, 0.8490569), (6, 0.043476995)]",,
584,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583065), (1, 0.029506696), (2, 0.015646523), (3, 0.025047084), (4, 0.015682733), (5, 0.8490442), (6, 0.04348976)]",,
585,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.029506706), (2, 0.015646521), (3, 0.025047082), (4, 0.01568273), (5, 0.8489978), (6, 0.043536108)]",,
586,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE', 'r10learns']","[(0, 0.021583065), (1, 0.029506696), (2, 0.015646523), (3, 0.025047084), (4, 0.015682733), (5, 0.84905297), (6, 0.04348096)]",,
587,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'iloveedtech', 'imfutureready', 'elearning', 'edchat']","[(0, 0.021588357), (1, 0.029506678), (2, 0.015646497), (3, 0.025040084), (4, 0.015682671), (5, 0.8512641), (6, 0.04127158)]",,
588,"['hybrid', 'teacher', 'remote', 'kiddos', 'zoomies', 'remote', 'student']","[(0, 0.027202684), (1, 0.037238535), (2, 0.019719731), (3, 0.38644224), (4, 0.019765304), (5, 0.45745033), (6, 0.05218118)]",,
589,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.036777318), (1, 0.050384503), (2, 0.026660101), (3, 0.042681914), (4, 0.026721697), (5, 0.7461152), (6, 0.070659265)]",,
590,"['TWITTER_HANDLE', 'check', '\u2066@plsamhouston\u2069', '\u2066teachers', 'feature', '\u2066@edsurge\u2069', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.027202507), (1, 0.037228942), (2, 0.019719757), (3, 0.031572334), (4, 0.019765368), (5, 0.634023), (6, 0.23048805)]",,
591,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583064), (1, 0.02950671), (2, 0.015646521), (3, 0.025047084), (4, 0.01568273), (5, 0.84897655), (6, 0.043557387)]",,
592,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.03677732), (1, 0.050385803), (2, 0.026660105), (3, 0.04268193), (4, 0.026721701), (5, 0.74611336), (6, 0.070659816)]",,
593,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'education']","[(0, 0.036777318), (1, 0.050393883), (2, 0.0266601), (3, 0.042681925), (4, 0.026721695), (5, 0.7461052), (6, 0.07065987)]",,
594,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.036777318), (1, 0.05038392), (2, 0.026660101), (3, 0.04268191), (4, 0.026721697), (5, 0.74611574), (6, 0.070659354)]",,
595,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'TWITTER_HANDLE', 'edtech', 'TWITTER_HANDLE']","[(0, 0.017888146), (1, 0.02445422), (2, 0.012967918), (3, 0.02075724), (4, 0.012997921), (5, 0.5936262), (6, 0.3173083)]",,
596,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.036777325), (1, 0.050384365), (2, 0.026660107), (3, 0.042681918), (4, 0.026721703), (5, 0.74611527), (6, 0.070659354)]",,
597,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.036777318), (1, 0.05038392), (2, 0.026660101), (3, 0.04268191), (4, 0.026721697), (5, 0.7461156), (6, 0.070659384)]",,
598,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.03677732), (1, 0.050388463), (2, 0.026660105), (3, 0.04268192), (4, 0.026721701), (5, 0.74611074), (6, 0.07065975)]",,
599,"['juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edtech', 'TWITTER_HANDLE']","[(0, 0.021583067), (1, 0.029506734), (2, 0.015646523), (3, 0.02504709), (4, 0.015682733), (5, 0.8488789), (6, 0.043654967)]",,
600,"['check', '\u2066@plsamhouston\u2069', '\u2066teachers', 'feature', '\u2066@edsurge\u2069', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning', 'edsurge']","[(0, 0.03677732), (1, 0.05039684), (2, 0.026660101), (3, 0.04268194), (4, 0.026721697), (5, 0.7461012), (6, 0.07066088)]",,
601,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'hybridlearning', 'juggling', 'roomer', 'zoomers', 'teacher', 'hybrid', 'learning']","[(0, 0.021583494), (1, 0.029529393), (2, 0.015646523), (3, 0.02504842), (4, 0.015682708), (5, 0.4018346), (6, 0.4906748)]",,
